"id","skill_name","level","question_type","prompt","options","correct_answer","explanation"
"d9a6f895-bbba-4189-bdf9-596e90dcb6e0","DevOps","intermediate","mcq","What is the purpose of feature flags (feature toggles) in a DevOps workflow?","[""Enabling or disabling functionality at runtime without deploying new code, supporting gradual rollouts"", ""Compiling code faster"", ""Replacing the need for version control"", ""Automatically fixing bugs""]","Enabling or disabling functionality at runtime without deploying new code, supporting gradual rollouts","Feature flags decouple deployment from release, allowing teams to ship code dark and gradually enable it, or quickly disable a problematic feature without a full rollback deployment."
"1cc67d3e-3fae-4ba6-aef1-f13043cc07c5","DevOps","advanced","text","Explain the concept of 'immutable infrastructure' and its benefits over mutable, in-place server updates.","","Immutable infrastructure means servers/containers are never modified after deployment; instead, changes are made by building a new image/version and replacing the old instance entirely. This eliminates configuration drift, makes rollbacks trivial (redeploy the previous image), and improves consistency between environments.","Mutable in-place updates can accumulate undocumented manual changes over time (configuration drift), making systems harder to reproduce or debug, which immutable infrastructure avoids by treating deployments as atomic replacements."
"2f1da121-e905-4a6d-b249-328bc5b737eb","DevOps","advanced","mcq","What is the primary purpose of chaos engineering (e.g., Chaos Monkey)?","[""Deliberately injecting failures into a system to proactively test its resilience"", ""Randomly deleting production databases without warning"", ""Testing UI aesthetics"", ""A load testing tool for APIs only""]","Deliberately injecting failures into a system to proactively test its resilience","Chaos engineering intentionally introduces controlled failures (killing instances, network latency) to validate that systems degrade gracefully and recover automatically, surfacing weaknesses before real outages do."
"93aed63a-a328-4dd3-a013-1a51fd8ab62a","DevOps","advanced","mcq","What is 'toil' in the SRE context, and why does SRE practice aim to reduce it?","[""Manual, repetitive, automatable operational work that scales linearly with service growth and provides no lasting value"", ""Any work performed by an SRE team"", ""Time spent writing documentation"", ""Time spent in meetings only""]","Manual, repetitive, automatable operational work that scales linearly with service growth and provides no lasting value","SRE practice targets minimizing toil by automating repetitive tasks, freeing engineering time for work that improves long-term system reliability and scalability rather than just keeping the lights on."
"21b3c91c-3897-4cd0-8227-be19d93e9450","DevOps","advanced","text","What is GitOps, and how does it differ from traditional push-based deployment pipelines?","","GitOps uses Git as the single source of truth for declarative infrastructure/application state; an automated controller (e.g., ArgoCD, Flux) continuously reconciles the live system to match the state defined in Git (pull-based), rather than a CI pipeline directly pushing changes to the target environment.","The pull-based reconciliation model in GitOps provides auditability (all changes are Git commits), easy rollback (revert commits), and continuous drift detection/correction compared to traditional imperative push-based deployments."
"f57bad16-abbe-416f-8dd2-9a80f55cb874","DevOps","advanced","code","A team's deployment pipeline has no automated rollback and a bad release causes an outage that takes 40 minutes to manually fix. What DevOps practice would most directly reduce this Mean Time To Recovery (MTTR)?","","Implementing automated rollback (e.g., via health-check-triggered rollback in the deployment pipeline, or blue-green/canary deployments that can instantly switch back to the previous known-good version).","Automated, fast rollback mechanisms drastically cut MTTR compared to manual diagnosis and fixes, directly improving reliability metrics tracked in DevOps/SRE practice."
"92065aba-db9e-479f-8ce0-14ea607fb886","DevOps","beginner","mcq","What is the purpose of containerization (e.g., Docker) in a DevOps workflow?","[""Packaging an application with its dependencies for consistent behavior across environments"", ""Replacing the need for version control"", ""Automatically writing test cases"", ""Managing user authentication""]","Packaging an application with its dependencies for consistent behavior across environments","Containers bundle the app and its runtime dependencies together, eliminating 'works on my machine' issues by ensuring consistency from development through production."
"648e1d29-0977-4a33-9d09-10d57fc39e8a","DevOps","intermediate","text","What is the difference between horizontal scaling and vertical scaling as a DevOps scaling strategy?","","Horizontal scaling adds more instances/machines to distribute load; vertical scaling increases the resources (CPU, memory) of an existing machine/instance.","Horizontal scaling improves fault tolerance and has more headroom for growth, while vertical scaling is simpler to implement but limited by the maximum size of a single machine."
"620b1f00-7064-449e-b245-f1ae6b06c566","DevOps","advanced","mcq","What is the purpose of a 'runbook' in incident response?","[""A documented set of step-by-step procedures for diagnosing and resolving specific operational issues"", ""A log file of all system errors"", ""A performance benchmark report"", ""A deployment pipeline configuration file""]","A documented set of step-by-step procedures for diagnosing and resolving specific operational issues","Runbooks standardize incident response steps so on-call engineers can quickly and consistently address known failure scenarios, reducing resolution time."
"5c10a376-60cf-4415-8505-5cfc86ac7d24","Big Data (Hadoop, Spark)","beginner","mcq","What is Hadoop primarily used for?","[""Distributed storage and processing of very large datasets across clusters of commodity hardware"", ""Real-time video streaming"", ""Managing a single relational database"", ""Building mobile applications""]","Distributed storage and processing of very large datasets across clusters of commodity hardware","Hadoop provides a framework (HDFS + MapReduce and related tools) for storing and processing massive datasets across many machines in parallel."
